,OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Weight_Numeric
2349,REC-541536,12438,"Gerble - Gluten and Lactose Free Madeleines, 200g (7.1oz)",Gerblé,200 g,France,2024-12-28,24.34,200.0
2350,REC-113940,5068,Brownie à la Française Chocolat 🍫,St Michel,240g ℮,Francia,2024-07-17,13.42,240.0
2351,REC-669510,9854,"Bonne Maman - Coconut Croquants, 150g (5.3oz)",Bonne maman,,"Francia,Alemania",2025-09-22,23.57,
2352,REC-719430,7265,Lunettes myrtille,Bjorg,200 g,France,2025-05-06,21.34,200.0
2353,REC-121626,12916,Fourrés duo cacao,Bjorg,,France,2025-01-18,8.63,
2354,REC-643869,8398,Sablé amande saveur citron 200g BIO,Chabrior,200 g,France,2025-04-17,17.04,200.0
2355,REC-749970,5317,Tablette dégustation chocolat noir 90% - 100g,"Ivoria, Les Créations Ivoria, Les creations",100 g,France,2025-08-01,23.2,100.0
2356,REC-667097,6763,Formule Zen,Unknown,200 g,"France,La Réunion",2024-03-10,14.18,200.0
2357,REC-914857,8338,Daco Bello Formule detente,Daco Bello,200 g,France,2025-08-25,11.27,200.0
2358,REC-790494,13116,Les Sablés,Unknown,"125 g, 4.41 oz, 16 biscuits","Canada,France,Italie,Suisse",2024-11-23,13.89,125.0
2359,REC-485273,6330,TUILES goût paprika,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour",170 g,"France, Italie, Espagne",2025-05-23,18.93,170.0
2360,REC-156999,12187,Petit beurre 🧈Original,Unknown,200 g,"Belgium, France, Italy, Poland, Romania, Spain, en:morocco",2025-07-17,12.13,200.0
2361,REC-168209,14384,Chocolat noir,Carrefour,126 g,"France,Maroc, Italie, Espagne",2025-09-13,20.96,126.0
2362,REC-989599,11611,carottes râpées,"Marque Repère, Menu Fraîcheur",500 g,France,2024-07-28,17.81,500.0
2363,REC-157816,6343,Déli Matin Pépites de chocolat,"Marque Repère, P'tit Déli",600 g,France,2024-06-22,21.0,600.0
2364,REC-547082,5111,Biscuits tablette chocolat au lait,"Bio Village, Marque Repère",150 g,France,2025-08-04,17.26,150.0
2365,REC-120009,12157,Tortillas nature,"Jardin Bio, Jardin biologique",125 g,France,2024-02-06,15.92,125.0
2368,REC-511376,7896,Werther's Original,Storck,135 g,"Denmark, Finland, France, Norway, Poland, Spain, Sweden, en:united-kingdom",2026-01-13,9.54,135.0
2371,REC-721665,8220,Furrows Sea Salt & Vinegar,Tyrrell’s,,"Frankreich,Vereinigtes Königreich,Deutschland",2025-04-09,20.26,
2372,REC-632783,10363,Sea salt,popchips,,"France, United Kingdom",2024-09-02,20.63,
2373,REC-562355,8788,7Days Bake Rolls Pizza 80g,7 Days,80g,"Румъния,България",2024-04-10,17.52,80.0
2374,REC-430013,9722,LOTUS BISCOFF Speculoos Original - 375g (3x125g),"Biscoff,Lotus",375 g,"Francia,España,Suiza",2026-01-03,5.62,375.0
2375,REC-447694,12129,Kitkat,Unknown,48,"France,Royaume-Uni",2025-04-21,15.78,48.0
2376,REC-807074,12989,Netsle Chocolat noir 100% cacao,Nestlé,125 g,"Marruecos,España",2025-03-21,23.56,125.0
2377,REC-704083,13572,Pépito chocolat au lait,"Lu, Mondelez, Pépito",192 g,"France,Suisse",2024-05-19,11.03,192.0
2378,REC-798949,8256,Noir Pistaches Caramélisées,Côte d'Or,180 g,"Belgique,France,Pays-Bas",2025-02-01,24.1,180.0
2379,REC-553265,7504,Colazione più con 5 cereali,Kinder,290 g,"France,Italy,Switzerland",2025-12-27,10.14,290.0
2380,REC-185851,5067,Lay's Potato Chips,Lay's,50 g,"India,United States,Canada",2024-03-22,21.81,50.0
2381,REC-752993,11735,hula hoops bbq,KP Snacks,6 x 24 g,"Ireland, en:united-kingdom",2025-02-14,3.74,6.0
2382,REC-986891,5790,Pain d'épices au miel,Carrefour,,"France, en:morocco",2025-01-13,20.89,
2383,REC-486665,7988,grenode salted peanut Protein Bar,Grenade,,"Belgien, Frankreich, Vereinigtes Königreich, Germany",2025-10-04,4.28,
2384,REC-970738,5431,Oaties,Tower Gate,,"France,United Kingdom",2025-03-03,8.68,
2385,REC-615411,14006,Sweet & Salty Popcorn,Butterkist,100g,United Kingdom,2025-07-21,1.64,100.0
2386,REC-507905,6466,Rough Oatcakes,Unknown,250g,"France,United Kingdom",2024-08-08,10.29,250.0
2388,REC-215755,6706,Speculoos,Sondey,250g,Nederland,2024-06-08,24.68,250.0
2389,REC-913871,5740,Dry Roasted Lightly Salted Peanuts,PLANTERS,,"Spain,United States",2024-12-15,19.15,
2390,REC-600785,12959,Rich Tea,Belmont Biscuits,300 g,"Ireland,United Kingdom",2024-07-02,16.14,300.0
2392,REC-188902,5940,Organic Sea Salt Multigrain Tortilla Chips,Unknown,1,"en:United States,en:United States, World",2024-08-22,19.48,1.0
2393,REC-290106,14654,Knoppers,Storck,25g,en:fr,2024-09-23,19.79,25.0
2394,REC-713073,12678,Tartines Craquantes Sarrasin,"Jardin bio, Léa Nature Jardin Bio",150 g,France,2024-11-19,4.97,150.0
2395,REC-921661,7645,Mamia Strawberry and Apple Oaty Bars,Aldi,6x25g,en:gb,2024-03-17,3.87,6.0
2396,REC-952041,6128,Galaxy Minstrels Pouch Bag,Mars,125 g,United Kingdom,2024-12-19,22.71,125.0
2397,REC-880944,11162,Mint,Aldi,5 x 25 g,"Ireland, en:united-kingdom",2025-05-08,15.46,5.0
2398,REC-205848,12416,8 Meringue Nests,Tesco Finest,,en:United Kingdom,2024-12-31,18.45,
2399,REC-246073,7229,Donuts,Sondey,,"France,Royaume-Uni",2024-06-22,4.11,
2400,REC-641406,8425,Napolitain l'original,LU,12 x 30g,en:fr,2024-10-23,14.24,12.0
2401,REC-998524,11543,Olive & rosemary ovali italian cracker crisps,Crosta & Mollica,,en:gb,2025-08-10,4.21,
2402,REC-908164,8023,Salted peanuts,"Sainsburys, Stamford Street Co",200g,en:gb,2026-01-15,12.38,200.0
2403,REC-527294,14181,Pringles paprika 175 gr,Pringles,,Italy,2025-02-10,18.77,
2404,REC-448274,11211,Eucalyptus,Ricola,"52,5 g",France,2025-02-11,19.83,52.0
2405,REC-618421,10071,Brets saveur Pili Pili,Unknown,125 g,France,2025-09-09,7.21,125.0
2407,REC-282857,13320,Krackwheat,Jacob's,230g,en:United Kingdom,2024-02-06,23.24,230.0
2408,REC-874480,11166,"VEGETABLES* Carottes, betteraves, patates douces, panais",Carrefour,100 g,"France,Espagne",2024-05-29,14.23,100.0
2409,REC-931323,5019,Bbq PopChips,popchips,17 g,United Kingdom,2024-04-27,13.8,17.0
2410,REC-794137,13235,Parle-G,"Parle, Britannia",100g,"United States,India",2024-06-23,18.64,100.0
2411,REC-468585,6950,Chips nature,"Lay's, Lays",370 g,France,2025-05-20,21.58,370.0
2412,REC-710619,7309,Cookies Classique Noisette,Delacre,,"Belgium, France, en:italy",2025-09-08,4.83,
2413,REC-245365,9662,Taste the Difference Brioche Burger Bun,Sainsbury's,,en:gb,2025-09-08,2.08,
2414,REC-904550,7153,Tartines craquantes noisette imp,Le Pain des Fleurs,,France,2025-10-29,14.94,
2415,REC-165913,8331,NAKD PROTEIN - Caramel - | Barres protéinées | 7g de protéines végétales | 100% d'ingrédients naturels | Sans sucres ajoutés | 3 x 45g | 135g,Nakd,135 g,"United Kingdom,Netherlands, France",2025-09-03,13.31,135.0
2416,REC-461493,5977,Grün-Ohr Hase vegan,Katjes,175g,"Germany, en:austria",2026-01-11,13.28,175.0
2417,REC-684418,11834,Digestive,Tesco,,"Germany,United Kingdom",2024-05-26,17.54,
2418,REC-770021,6050,M&M’s Crispy,M&M'S,187 g,"France,Netherlands",2025-12-30,17.68,187.0
2419,REC-733355,12789,Crushed Sea Salt & Black Peppercorn Crisps,"Walkers, Sensations",150g,en:United Kingdom,2024-04-27,10.6,150.0
2420,REC-833932,9364,Barre Cacahuètes Caramel Chocolat,Unknown,,fr,2024-02-17,15.64,
2421,REC-689052,7623,Hot Kickin' Sour Cream Flavour,Pringles,160g,"Germany, United Kingdom, en:morocco",2025-01-27,7.7,160.0
2423,REC-737554,6712,Salted Lentil Chips,Unknown,18g,en:United Kingdom,2024-12-31,17.82,18.0
2424,REC-132519,9486,Eat Natural Dark Chocolate With Cranberries And Macadam,Eat Natural,40 gram,United Kingdom,2026-01-03,13.95,40.0
2425,REC-880562,7080,Percy pig,Marks & Spencer,170g,"Germany,United Kingdom",2024-07-01,14.83,170.0
2426,REC-382215,10434,Raisins,Unknown,20 OZ (567g),United States,2025-12-10,18.61,20.0
2428,REC-235620,12129,No Added Sugar Smooth Dark Chocolate,Sainsbury's,100g,"France, United Kingdom",2025-08-04,15.16,100.0
2429,REC-753199,12825,Botersprits,Sondey,400g,"Frankreich, Germany",2025-07-29,24.35,400.0
2430,REC-477150,12037,Stollen with Marzipan,"Favorina, Lidl",750 g,"Belgium,France,Spain",2025-11-14,6.76,750.0
2431,REC-121367,6191,Snack Gurken,"Max & Lena, MyCubies",250g,"Frankreich,Deutschland,Schweiz",2024-11-10,11.15,250.0
2432,REC-300247,5701,Saveur Sour Cream & Onion,Unknown,170 g,"France,Espagne",2024-06-15,7.56,170.0
2433,REC-224179,5852,Mini Gâches,Unknown,360 g,France,2025-11-10,18.01,360.0
2434,REC-407150,10888,BIO tortitas chips maiz,Unknown,125 g,"Francia,España",2025-01-11,12.52,125.0
2435,REC-522316,13035,Bio crackers,"Grafschafter,Lidl,Maitre Jean Pierre,Tastino",200 gram,"República Checa,Francia,España",2025-12-07,24.71,200.0
2436,REC-523674,13062,madeleines coquilles,Tante Odile,400 g,France,2024-10-13,23.2,400.0
2437,REC-762440,12750,Granola Gros éclats de Chocolat,"Granola, Kraft Foods, LU, Mondelez, Unilever",184 g (8 biscuits),"France,Martinique",2025-02-16,20.5,184.0
2438,REC-327006,5636,"Petit Déj, Céréales et chocolat",Gerblé,200 g (4x 50 g ),France,2025-11-09,16.3,200.0
2439,REC-175902,5418,Sablés Framboise Rooibos,Gerblé,150g,France,2024-10-27,1.68,150.0
2440,REC-882686,5061,Sablissime chocolat au lait,Bjorg,200 g,France,2024-07-23,14.63,200.0
2441,REC-597706,9077,Speculoos,Unknown,,"France, Guadeloupe, Italy, Spain, en:morocco",2024-12-02,18.18,
2442,REC-685903,8681,Petits boudoirs - Biscuit aux nourrissons,"Babybio, Vitagermine",120 g,France,2024-12-14,8.95,120.0
2443,REC-769923,11560,Barres céréales Goût Chocolat au lait - Banane,"Carrefour, Produits Blancs",150,"France,Maroc, Italie, Espagne",2024-02-11,6.31,150.0
2444,REC-902446,11282,Chocolate 52% especial postres,Unknown,200 g,"France,Italie,Espagne",2024-07-22,24.93,200.0
2445,REC-879088,11280,La galette bretonne pur beurre,"Marque Repère, P'tit Déli",125 g,France,2025-05-31,20.2,125.0
2446,REC-334114,14276,Cacahuètes - Grillées & Salées,"Marque Repère, Tokapi",250 g,France,2025-01-28,17.34,250.0
2447,REC-379510,8366,Madeleines aux oeufs frais,"Marque Repère,P'tit Déli",500 g,France,2024-08-31,20.57,500.0
2448,REC-882102,12717,Barres céréales Fraise,"Bio Village, Marque Repère",125 g,France,2026-01-02,17.01,125.0
2449,REC-445782,14560,Pain épice au miel,"Bio Village,Marque Repère",300 g,"France,La Réunion",2024-07-09,14.93,300.0
2450,REC-456394,14303,Бисквити Кафе,Sweet plus,160 г,"Bulgaria, Morocco, en:france",2025-09-08,20.92,160.0
2451,REC-181359,13011,Lindt Lindor Melkesjokolade Stick,Lindt & Sprüngli,38g,"Australien,Österreich,Frankreich,Marokko,Neuseeland,Schweiz,Vereinigtes Königreich",2024-03-05,19.41,38.0
2452,REC-241264,5405,Chipsfrisch gesalzen,funny frisch,175g,"Francia,Alemania,España",2024-04-01,7.49,175.0
2453,REC-642279,11345,Butterkeks 30% weniger Zucker,Leibniz,150 g,"Austria,Germany",2025-01-03,15.78,150.0
2454,REC-100353,10141,Choco Leibniz,"Leibniz,Bahlsen",125g,"Bélgica,Alemania,Italia,España,Reino Unido",2025-10-10,5.59,125.0
2455,REC-115315,11500,BEEF JERKY ORIGINAL,JACK LINK'S,25 g,"Belgium,France,Switzerland,United Kingdom",2025-07-14,16.42,25.0
2456,REC-928209,12001,Balisto yoberry,Balisto,"166,5 g","Österreich,Belgien,Frankreich,Deutschland",2024-09-14,14.31,166.0
2457,REC-997199,12845,Peanut Pouch,Unknown,125g,"France,en:gb,",2024-12-10,6.92,125.0
2458,REC-736145,9785,Pastilles menthol-eucalyptus,Fisherman's Friend,75 g (3 x 25 g),France,2025-01-02,12.43,75.0
2459,REC-909271,8611,Kettle Chips L / Salt 40g,Kettle,,"France, Spain, en:united-kingdom",2025-09-17,23.72,
2460,REC-737379,13846,Eat Real Hummus Chips Tomato & Basil Flavour 45g,Eat Real,45g,"Czech Republic, France, United Kingdom, en:morocco",2025-10-14,22.36,45.0
2461,REC-989411,14672,Limited Edition Black Truffle & Sea Salt,Tyrrell's,150 g,"France,United Kingdom",2025-07-03,16.11,150.0
2462,REC-384250,8700,Berry Delight,nákd,35 g,"Czech Republic,France,Netherlands,UK",2025-03-24,11.38,35.0
2464,REC-521919,10674,Sesame Snaps,Sesame Snaps,30 g,"France,United Kingdom,en:united-kingdom",2024-11-20,8.73,30.0
2466,REC-957100,12896,M&M's Peanut,M&M's,"90 g,","Belgium, Poland, Romania, en:hungary",2025-01-12,22.96,90.0
2467,REC-638980,8777,Barni ciocolata,Moldiez,30,"France, Romania, en:bulgaria",2024-12-08,23.11,30.0
2468,REC-968085,14371,Classic Collection Chocolate Bars,Green & Blacks,,"France, United States, en:united-kingdom",2024-03-06,16.75,
2470,REC-668865,10360,Petit moelleux,LU,140 g,"France,en:Belgique",2024-06-01,16.92,140.0
2471,REC-744549,5976,Cote d'or noir truffé,cote d\'or,190 g,"Belgique,France",2024-12-29,15.2,190.0
2472,REC-425220,7567,Raffaello gaufrettes enrobées de noix de coco fourrées cube x30- 300g,"Confetteria raffaello, Ferrero",300 g,"Frankreich,Schweiz",2024-12-28,21.52,300.0
2473,REC-332734,8122,Mulino bianco abbracci biscuits au cacao et a la creme 350g,Mulino Bianco,350 g,"Belgium, France, Germany, Italy, en:united-kingdom",2025-10-25,20.88,350.0
2474,REC-361159,9772,Galleta María Ligera Sin Sal y Sin Azúcares Añadidos,Gullón,600 g (3 x 200 g),"Francia,España",2025-06-18,16.6,600.0
2475,REC-412049,8134,Galletas mini caritas con crema de cacao,Unknown,329 g,España,2026-01-30,17.06,329.0
2476,REC-709917,5716,Protein Bar,Nutrend,,"France, en:italy",2025-03-21,6.61,
2477,REC-860374,6360,Chocolate Chip Soft & Chewy Granola Bar,Kirkland Signature,24 g,"United States, en:united-kingdom",2025-08-23,17.18,24.0
2481,REC-999038,6740,Choco noisette,Noiseraie,300 g,France,2025-11-03,10.28,300.0
2482,REC-555450,10633,Strawberry lunchbox loaves,Soreen,150g,"United Kingdom,United States",2025-10-13,11.93,150.0
2485,REC-480642,14880,Protein Arachidi & Cioccolato,"General Mills,Nature Valley",4 x 40 g,Espagne,2025-11-21,11.53,4.0
2486,REC-486275,10855,Galleta Choco Negro,Hacendado,"150 g (4 x 37,5 g)","Portugal,España",2024-03-08,3.79,150.0
2487,REC-281382,13051,Sesame Snaps® 4 x,Sesame Snaps,120 g,"United Kingdom,en:united-kingdom",2025-02-11,15.44,120.0
2489,REC-282934,5125,popcorn,Snack day,300 g,"България,Румъния",2025-08-24,6.86,300.0
2490,REC-845560,7454,hanuta Riegel,"Ferrero, Hanuta",34.5g,"Bulgaria, Germany, en:morocco",2025-02-19,9.14,34.5
2491,REC-670645,5190,Jengibre,Hacendado,350,España,2024-04-30,4.68,350.0
2492,REC-388577,13112,Grain Free Tortilla Chips,Siete,5 oz (142 g),"France, World, en:united-states",2024-04-23,15.58,5.0
2493,REC-543669,6893,Hula Hoops Original,"Hula Hoops, KP Snacks",12 x 24g,en:gb,2024-11-09,24.45,12.0
2494,REC-666258,5509,"Galactic Brownies With Chocolate Candies, Chocolate Candies",Mr. Brownie,1 brownie,"Frankreich, Spanien, Welt, Germany",2026-01-27,22.36,1.0
2495,REC-492857,7396,Ridge Cut Flame Grilled Steak,McCoy's,,en:gb,2024-08-21,18.17,
2496,REC-592930,8252,Lightly Salted Hand Cooked Crinkle Cut Crisis,aldi,,en:gb,2025-01-10,16.41,
2497,REC-800842,9071,Sea Salted Crisps,Asda,,en:gb,2025-06-30,1.33,
2498,REC-321199,5039,Baked squeezed pretzels with tomatoes and herbs,Elephant,70g,"France, Germany, Hungary, en:morocco",2025-06-01,21.8,70.0
2499,REC-126461,14406,Multigrain Bites,Snaktastic,,en:gb,2024-10-24,19.42,
2500,REC-412141,13151,Wasa delicate crisp rosemary 190g we,Wasa,190 g,"Belgique,France",2024-11-16,11.49,190.0
2501,REC-143872,10856,Gifflar Vanilla,Pågen AB,260g,"France, Sweden, United Kingdom, en:germany",2025-10-07,23.08,260.0
2502,REC-678709,11965,Taste the Difference Sea Salt & Suffolk Cider Vinegar Potato Crisps,Sainsbury's,150g,en:United Kingdom,2025-10-28,6.09,150.0
2503,REC-145995,12011,Cream crackers,M&S,300g,en:fr,2025-05-18,19.11,300.0
2504,REC-991264,10838,Dark 85% cacao,Nestlé,120 g,"Spain, en:morocco",2025-11-27,3.12,120.0
2505,REC-436554,9919,Barres de céréales Fruits Rouges,Grainéa,126 g,France,2024-10-05,3.61,126.0
2507,REC-996544,13375,Goûters BN au chocolat,BN,2 x 285 g,France,2024-05-06,14.07,2.0
2508,REC-783197,13818,Protein Flapjacks: Smooth Lemon,Trek,3 x 50 g,"United Kingdom,Ireland",2025-10-10,11.7,3.0
2509,REC-587460,7348,Peanut Snaps,PEANUT SNAPS,3 x 40 g,en:fr,2025-04-21,20.29,3.0
2510,REC-111609,5943,Nachos,"Snack Day,Lidl",150 g,España,2024-11-04,12.45,150.0
2512,REC-448171,8938,Delight Bar Cocoa Orange,Alesto,50g,"Austria,Bulgaria,Hungary,Romania",2024-05-27,15.52,50.0
2513,REC-905940,13142,Ricola douceur de miel,Unknown,50 g,"Brazil  en:france, en:france",2025-07-14,24.46,50.0
2514,REC-470578,8436,Parmesan & Garlic Twists,Tesco,,en:gb,2024-08-05,6.08,
2515,REC-458197,7226,Doritos flamin hot,Doritos,,en:ma,2024-08-18,9.4,
2517,REC-784321,13023,NAKD Cacahuète Chocolish - 120g (4x1p),Nakd,,"en:be, France",2024-05-07,21.95,
2518,REC-365158,11522,Maple Pecan Almond,Kind,3×30g,en:gb,2025-12-20,9.62,3.0
2519,REC-214249,10522,Pico-Balla,Haribo,160g,Deutschland,2025-01-21,24.44,160.0
2520,REC-989140,5646,Baked - 6 Pack,Walkers,132g,United Kingdom,2024-05-20,17.79,132.0
2521,REC-535776,7931,Milka,Milka,,en:ma,2024-09-03,1.31,
2522,REC-805703,7375,Chipsfrisch Oriental,Funny-Frisch,150g,Germany,2025-06-25,22.49,150.0
2523,REC-908216,8695,Tobigo crousty,Unknown,,en:ma,2024-05-08,23.92,
2524,REC-634019,7241,Organic Garden Crisp Veggie cracker,"innofoods organic/biologique, Inno Foods",454g,"Canada, World, en:united-kingdom",2025-06-16,24.51,454.0
2526,REC-217723,10807,Chocolate negro 55% cacao con almendras,Hacendado,200 g,"Marruecos,España",2024-11-04,12.06,200.0
2527,REC-277449,6397,Nestlé Kitkat Cereal,nestle,330g,Morocco,2025-10-21,3.71,330.0
2528,REC-419791,11740,celebrations,Celebrations,600g,"United Kingdom, en:france",2024-04-17,9.64,600.0
2529,REC-171743,11624,Mini Cheese Crackers,Organix,,en:United Kingdom,2024-07-25,18.12,
2532,REC-570067,11721,Brunch Choc Chip,Cadbury,5 x 28g (140g),"Switzerland,United Kingdom",2025-04-01,4.28,5.0
2533,REC-843900,7961,Tartines crac form,Gerblé,250g,France,2026-01-22,8.77,250.0
2534,REC-395126,13073,Shortbread Fingers,Walker's,150 g,"Germany,Italy,Switzerland,United States,New Zealand",2024-05-31,22.74,150.0
2535,REC-662685,12107,Lightly Salted Crispy Baked Veggie Snacks,Harvest Snaps,3.3oz (94g),"United States, World",2024-03-31,20.85,3.3
2536,REC-284912,9354,Muesli Bar Cranberry,Crownfield,200 g (8 Riegel x 25 g),"en:france,en:germany,en:switzerland,en:Belgium",2025-08-12,13.82,200.0
2537,REC-621713,9414,Fior di Integrale,Realforno,700 g,italia,2025-06-06,23.6,700.0
2538,REC-746426,5127,Petit beurre,Tastino,,France,2025-10-17,19.39,
2539,REC-173059,10918,Weisse Kokos & Flakes,"Bellarom, Fin Carré, Lidl",200 g,"France,Germany,United States",2024-12-21,15.13,200.0
2540,REC-396285,7768,Envitas Cacao,Sondey,253 g,"Frankreich, en:ch",2024-12-02,3.46,253.0
2541,REC-285949,5853,Waffle Rolls with vanilla flavour filling,"Tastino,Lidl",,República Checa,2026-01-23,2.5,
2542,REC-298711,11802,Halloween popcorn sweet,"Lidl, McEnnedy",250g,"Frankreich, Germany",2024-03-15,23.81,250.0
2543,REC-877903,7732,Bonbons menthe et saveur eucalyptus,Feel Free,,France,2025-10-10,5.42,
2544,REC-157093,12802,Pépito Mini Roulés Chocolat,"LU, Pépito",150 g,France,2024-11-06,13.44,150.0
2545,REC-988028,11786,Mikado chocolat noir,"Glico, LU, Mikado, Mondelez",90 g,"Belgique,France,Suisse",2024-03-27,11.08,90.0
2546,REC-459068,10824,Clafoutis aux cerises,"La Laitière, Nestlé",340 g (4x85g),France,2025-03-25,19.66,340.0
2547,REC-501105,10500,Lulu l ourson,LU,300 g,France,2025-01-30,10.42,300.0
2549,REC-387063,7982,Tronches de cake - Moelleux Chocolat,St Michel,,France,2024-08-24,5.05,
2550,REC-338073,13445,Barres de céréales à la figue x6,Chabrior,126 g,France,2024-10-10,19.38,126.0
2551,REC-210575,11001,Monster Munch goût ketchup,"Intersnack, Vico",85 g,"België,Frankrijk",2024-07-25,12.36,85.0
2552,REC-393812,10296,Curly Cacahuète l'Original - Format Party 230 g,Vico,230 g,France,2025-05-16,22.88,230.0
2553,REC-314581,13038,Gâche tranchée pur beurre 450g,"U, U Saveurs",450 g,France,2025-01-17,4.54,450.0
2554,REC-533494,5855,Tartines craquantes bio au maïs,Le pain des fleurs,"150 g, 2 sachets",France,2024-07-09,9.18,150.0
2555,REC-145627,11864,SABLES NOIX DE COCO ET CITRON,"Jardin bio, Léa Nature",150 g,France,2025-11-20,19.67,150.0
2556,REC-138210,6638,Chips Brets la craquante,Brets,6 x 25g,France,2025-05-12,15.04,6.0
2557,REC-951202,9236,Cookie avell choc,Carrefour,200 g,"France, en:italy, en:spain",2025-09-29,23.77,200.0
2558,REC-184422,13794,Grissini Sésame et Huile d'olive 7%,Unknown,125 g,"France, Roumanie",2025-05-10,7.21,125.0
2559,REC-219707,5948,6 petits chinois,La Fournée dorée,300 g,France,2025-09-02,2.0,300.0
2560,REC-430473,7070,Noir Pérou éclats de menthe,Alter Eco,100 g,France,2025-05-06,2.77,100.0
2561,REC-138738,13035,Biscuits petit épeautre sésame,Biocoop,,"France,Suisse",2025-08-12,23.98,
2562,REC-477296,5834,Sablés apéritif cantal aop et pointe de noix de muscade,Michel et Augustin,,France,2024-05-20,1.26,
2563,REC-602146,12407,Chipsfrisch Oriental,funny-frisch,175 g,Germany,2024-10-19,7.98,175.0
2564,REC-738296,14481,Gewürz-Spekulatius,Unknown,600g,en:Germany,2024-11-10,13.89,600.0
2565,REC-499799,5269,Duplo Riegel 10er-Pack,Ferrero,182 g,"Frankreich,Deutschland,Schweiz",2024-08-30,19.62,182.0
2566,REC-652939,11997,Kinder Country,Unknown,23.5g,"Österreich,Frankreich,Deutschland,Rumänien,Schweiz",2025-05-24,17.98,23.5
2568,REC-240164,13307,Cheddar Twists,Waitrose,125g,United Kingdom,2025-11-18,17.47,125.0
2569,REC-392815,11000,Twirl,Cadbury,43g,"France,United Kingdom,United States",2025-08-30,22.57,43.0
2570,REC-276178,9475,Sensations Roasted Chicken & Thyme Flavour Potato Crisps,Walkers,150g,"France,United Kingdom",2025-04-02,19.72,150.0
2571,REC-824951,8040,Raspberry flavour jelly,Hartley's,135 g e,"Frankreich, Vereinigtes Königreich, Germany",2025-06-04,12.55,135.0
2572,REC-591998,6525,Pringles Potatoes chips Ketchup,Pringles,165g,"France, en:morocco",2024-12-19,15.64,165.0
2573,REC-247248,7143,Delicious Crunchy Corn,Love Corn,45g,"France, en:united-kingdom",2024-03-26,4.88,45.0
2574,REC-792275,7068,Tuc Paprika,"Mondelez International, Tuc",100g,"Франция,Украйна,България",2024-12-25,14.24,100.0
2575,REC-660223,13339,Peppermint frisk,Frisk,"5,7 g","Belgium, France, en:italy",2025-01-21,1.54,5.0
2576,REC-220421,7675,Brino,"Bifa, fzf 30da",100 g,"Algérie,en:algeria",2025-04-25,22.77,100.0
2577,REC-788592,14849,Noir aux Pépites de Café,Villars,100 g,"France,Switzerland",2025-11-28,7.09,100.0
2578,REC-517407,5532,FLUTES SESAME 125G - KAMBLY - 125g,Kambly,125 g,France,2024-06-17,18.58,125.0
2579,REC-994422,5573,NESTLE DESSERT Praliné,Unknown,170 g,France,2025-04-11,22.97,170.0
2581,REC-460066,7398,Petit brun extra,"Mondelez, Mondelez International",150 g e,"France,Martinique,La Réunion, en:new-caledonia",2025-07-21,16.32,150.0
2582,REC-216006,13706,Assortiment Lindor,"Lindt, Lindt & Sprüngli",337 g e,France,2025-04-02,13.85,337.0
2583,REC-166251,14433,Ottimini Integrali,"Divella, Fantasie del Mattino, Ottimini",400 g - 14.11 oz,"Bolivia,Francia,Italia",2025-01-14,13.65,400.0
2586,REC-541805,5134,Pop Corn Doux,Unknown,3 X 100 g,"Belgien, Frankreich, Germany",2025-04-17,5.19,3.0
2587,REC-465416,14021,Lays 20rs,"PepsiCo,Lay's",55 g,Inde,2025-10-14,6.98,55.0
2588,REC-487835,11597,85% cacao noir tanzanie,"Carrefour, Carrefour Selection",,"France,Italie,Espagne",2024-10-31,12.16,
2589,REC-867336,6131,Organic Roasted Seaweed Snack,Kirkland Signature,17 g,"France, en:united-states",2025-11-01,11.07,17.0
2591,REC-317372,14172,Extra barre kellogg's,Kellogg's,,France,2025-03-04,19.31,
2592,REC-708196,7002,Financiers aux amandes Bio,Sondey,150 g,France,2025-04-12,23.55,150.0
2593,REC-408045,13999,Palomitas saladas,Snack day,3x100g,"Spanien, Germany",2025-08-12,22.68,3.0
2594,REC-702831,14480,salt chips,Snack Day,,"European Union,Romania",2025-10-12,16.85,
2595,REC-554812,6814,Chocolate Salted Caramel Flavour Vitamin & Protein Bar,Fulfil,40g,"Spanien, Vereinigtes Königreich, Germany",2025-08-15,22.7,40.0
2596,REC-763961,14136,Intenso 80% noir,Trapa,175 g,"Spain, en:morocco",2024-10-22,18.3,175.0
2597,REC-729724,10659,Salt & Malt Vinegar Crisps,McCoy's,25g,United Kingdom,2025-06-21,9.77,25.0
2598,REC-758474,14045,Magretti,Galbusera,350g,en:Italy,2024-02-09,1.74,350.0
2599,REC-695786,5697,750G TIRLIBIBI BOX HARIBO,Haribo,750 g,France,2024-12-09,13.09,750.0
2600,REC-477809,14274,Fibra 75% trigo,Unknown,185 g,España,2025-08-24,19.35,185.0
2601,REC-412522,8736,Schär Curvies BBQ,Schar,170g,"Spain, United Kingdom, en:morocco",2025-06-27,9.19,170.0
2602,REC-161920,10904,Kumato,Trader Joe's,255 g,"Jersey, en:united-kingdom",2025-11-18,5.38,255.0
2603,REC-779176,6456,Chocolat Noir 85%,"U, U Bio",100 g,France,2024-05-07,5.5,100.0
2604,REC-454097,11870,Saltletts Pausen Cracker,Lorenz,100g,Deutschland,2025-03-18,18.73,100.0
